npi,fraud_score_xgb
1100000850,7.842542686375964e-07
1100000851,7.842542686375964e-07
1100000852,3.320962832731311e-06
1100000853,2.26212500820111e-06
1100000854,3.320962832731311e-06
1100000855,2.2273450213106116e-06
1100000856,2.26212500820111e-06
1100000857,2.26212500820111e-06
1100000858,1.0328467396902852e-06
1100000859,7.842542686375964e-07
1100000860,2.26212500820111e-06
1100000861,5.36202924195095e-06
1100000862,3.4163576856371947e-06
1100000863,7.842542686375964e-07
1100000864,2.213694642705377e-06
1100000865,1.0328467396902852e-06
1100000866,2.4862163172656437e-06
1100000867,1.3227855788500165e-06
1100000868,2.2161514152685413e-06
1100000869,2.2273450213106116e-06
1100000870,5.472072643897263e-06
1100000871,2.26212500820111e-06
1100000872,1.3908615073887631e-05
1100000873,1.4772506347071612e-06
1100000874,2.0995571503590327e-06
1100000875,2.2273450213106116e-06
1100000876,1.8470452687324723e-06
1100000877,3.41623916710887e-07
1100000878,2.2273450213106116e-06
1100000879,2.26212500820111e-06
1100000880,2.4862163172656437e-06
1100000881,7.20580828783568e-07
1100000882,9.938685252564028e-06
1100000883,2.4862163172656437e-06
1100000884,1.6894042573767365e-06
1100000885,2.4862163172656437e-06
1100000886,2.4862163172656437e-06
1100000887,2.26212500820111e-06
1100000888,2.2273450213106116e-06
1100000889,2.26212500820111e-06
1100000890,2.4862163172656437e-06
1100000891,2.4862163172656437e-06
1100000892,7.603638323416817e-07
1100000893,3.320962832731311e-06
1100000894,5.744221311942965e-07
1100000895,2.2273450213106116e-06
1100000896,2.26212500820111e-06
1100000897,2.0995571503590327e-06
1100000898,3.124172053503571e-06
1100000899,2.2273450213106116e-06
1100000900,3.320962832731311e-06
1100000901,2.2273450213106116e-06
1100000902,7.842542686375964e-07
1100000903,1.0926390814347542e-06
1100000904,7.3390187935729045e-06
1100000905,2.26212500820111e-06
1100000906,7.46029115816782e-07
1100000907,1.07877212940366e-06
1100000908,9.229322586179478e-07
1100000909,1.1160431313328445e-05
1100000910,2.4862163172656437e-06
1100000911,2.1226435364951612e-06
1100000912,9.918989007928758e-07
1100000913,2.4862163172656437e-06
1100000914,1.2008797511953162e-06
1100000915,2.4862163172656437e-06
1100000916,1.7071469073925982e-06
1100000917,2.0448219402169343e-06
1100000918,2.417660425635404e-06
1100000919,7.842542686375964e-07
1100000920,0.001652017468586564
1100000921,2.5501071831968147e-06
1100000922,1.2060962717441726e-06
1100000923,2.26212500820111e-06
1100000924,3.320962832731311e-06
1100000925,7.842542686375964e-07
1100000926,3.5626853787107393e-06
1100000927,1.6894042573767365e-06
1100000928,2.2273450213106116e-06
1100000929,2.4862163172656437e-06
1100000930,2.26212500820111e-06
1100000931,1.3951971595815849e-06
1100000932,2.2273450213106116e-06
1100000933,2.0995571503590327e-06
1100000934,3.320962832731311e-06
1100000935,7.842542686375964e-07
1100000936,2.0995571503590327e-06
1100000937,2.2273450213106116e-06
1100000938,3.320962832731311e-06
1100000939,2.9351683679124108e-06
1100000940,1.9649003206723137e-06
1100000941,9.135710570262745e-07
1100000942,1.0465025752637303e-06
1100000943,2.26212500820111e-06
1100000944,8.171598437911598e-07
1100000945,7.842542686375964e-07
1100000946,3.320962832731311e-06
1100000947,2.2273450213106116e-06
1100000948,3.320962832731311e-06
1100000949,5.323082859831629e-06
1100000950,8.352063218808325e-08
1100000951,2.568280024206615e-06
1100000952,1.07877212940366e-06
1100000953,2.26212500820111e-06
1100000954,2.4862163172656437e-06
1100000955,2.4862163172656437e-06
1100000956,4.855792212765664e-06
1100000957,7.842542686375964e-07
1100000958,2.4862163172656437e-06
1100000959,2.26212500820111e-06
1100000960,2.26212500820111e-06
1100000961,9.163152299151989e-07
1100000962,3.320962832731311e-06
1100000963,7.842542686375964e-07
1100000964,3.124172053503571e-06
1100000965,5.472072643897263e-06
1100000966,3.320962832731311e-06
1100000967,7.842542686375964e-07
1100000968,2.2273450213106116e-06
1100000969,2.4862163172656437e-06
1100000970,1.9790500118688215e-06
1100000971,2.26212500820111e-06
1100000972,2.4862163172656437e-06
1100000973,2.26212500820111e-06
1100000974,2.2273450213106116e-06
1100000975,1.9649003206723137e-06
1100000976,3.320962832731311e-06
1100000977,1.0849646514543565e-06
1100000978,2.4862163172656437e-06
1100000979,6.560418910339649e-07
1100000980,2.26212500820111e-06
1100000981,1.7671403611529968e-06
1100000982,3.8562825466215145e-07
1100000983,2.2273450213106116e-06
1100000984,2.2273450213106116e-06
1100000985,2.2273450213106116e-06
1100000986,2.568280024206615e-06
1100000987,2.26212500820111e-06
1100000988,2.26212500820111e-06
1100000989,8.638519375381293e-07
1100000990,2.26212500820111e-06
1100000991,2.4862163172656437e-06
1100000992,2.8542492600536207e-06
1100000993,9.989150839828653e-07
1100000994,2.26212500820111e-06
1100000995,5.323082859831629e-06
1100000996,1.2392301869112998e-06
1100000997,2.2273450213106116e-06
1100000998,2.26212500820111e-06
1100000999,2.2273450213106116e-06
1100001000,2.2273450213106116e-06
1100001001,2.4862163172656437e-06
1100001002,1.8705045476963278e-06
1100001003,2.4862163172656437e-06
1100001004,3.4163576856371947e-06
1100001005,6.601540007977746e-07
1100001006,1.5139522702156682e-06
1100001007,1.4140106259219465e-06
1100001008,2.19727007788606e-06
1100001009,2.4862163172656437e-06
1100001010,7.842542686375964e-07
1100001011,2.2273450213106116e-06
1100001012,3.320962832731311e-06
1100001013,2.2273450213106116e-06
1100001014,2.568280024206615e-06
1100001015,4.796768280357355e-06
1100001016,2.2273450213106116e-06
1100001017,7.46029115816782e-07
1100001018,2.946622544186539e-06
1100001019,2.2273450213106116e-06
1100001020,1.3951971595815849e-06
1100001021,3.866161932819523e-06
1100001022,2.26212500820111e-06
1100001023,2.982280420837924e-06
1100001024,7.842542686375964e-07
1100001025,3.320962832731311e-06
1100001026,7.842542686375964e-07
1100001027,1.3539025758291245e-06
1100001028,2.2273450213106116e-06
1100001029,1.8456912584952079e-06
1100001030,1.9790500118688215e-06
1100001031,2.4862163172656437e-06
1100001032,2.26212500820111e-06
1100001033,2.26212500820111e-06
1100001034,2.2273450213106116e-06
1100001035,2.26212500820111e-06
1100001036,3.320962832731311e-06
1100001037,7.842542686375964e-07
1100001038,2.26212500820111e-06
1100001039,2.5501071831968147e-06
1100001040,9.347488116873137e-07
1100001041,7.842542686375964e-07
1100001042,2.2273450213106116e-06
1100001043,1.7090852679757518e-06
1100001044,2.0995571503590327e-06
1100001045,9.135710570262745e-07
1100001046,2.4862163172656437e-06
1100001047,7.842542686375964e-07
1100001048,2.2273450213106116e-06
1100001049,2.312944388904725e-06
1100001050,1.7474939113526489e-06
1100001051,9.163152299151989e-07
1100001052,2.4862163172656437e-06
1100001053,9.135710570262745e-07
1100001054,2.0995571503590327e-06
1100001055,2.9351683679124108e-06
1100001056,2.2273450213106116e-06
1100001057,3.507307383188163e-06
1100001058,1.5963269106578082e-05
1100001059,1.129571955971187e-07
1100001060,8.550761663173034e-07
1100001061,3.0988517210062128e-06
1100001062,7.842542686375964e-07
1100001063,1.2790371783921728e-06
1100001064,2.1599248611892108e-06
1100001065,7.842542686375964e-07
1100001066,2.26212500820111e-06
1100001067,3.320962832731311e-06
1100001068,2.2273450213106116e-06
1100001069,1.0559846259639016e-06
1100001070,2.2273450213106116e-06
1100001071,1.5665422097299597e-06
1100001072,3.320962832731311e-06
1100001073,7.842542686375964e-07
1100001074,2.2273450213106116e-06
1100001075,2.26212500820111e-06
1100001076,7.7231499062691e-07
1100001077,7.981719107874596e-08
1100001078,2.4862163172656437e-06
1100001079,2.2273450213106116e-06
1100001080,2.2273450213106116e-06
1100001081,2.4862163172656437e-06
1100001082,2.2273450213106116e-06
1100001083,2.26212500820111e-06
1100001084,8.550761663173034e-07
1100001085,2.2273450213106116e-06
1100001086,2.26212500820111e-06
1100001087,7.842542686375964e-07
1100001088,2.26212500820111e-06
1100001089,2.26212500820111e-06
1100001090,7.842542686375964e-07
1100001091,3.865211226639076e-07
1100001092,3.124172053503571e-06
1100001093,2.26212500820111e-06
1100001094,8.550761663173034e-07
1100001095,2.9351683679124108e-06
1100001096,2.4862163172656437e-06
1100001097,5.4771267059550155e-06
1100001098,1.7721965832606656e-06
1100001099,2.26212500820111e-06
1100001100,2.0448219402169343e-06
1100001101,3.320962832731311e-06
1100001102,7.842542686375964e-07
1100001103,7.842542686375964e-07
1100001104,7.842542686375964e-07
1100001105,2.4862163172656437e-06
1100001106,2.26212500820111e-06
1100001107,2.2273450213106116e-06
1100001108,2.26212500820111e-06
1100001109,2.660263135112473e-06
1100001110,8.374817639378307e-07
1100001111,2.4862163172656437e-06
1100001112,2.2273450213106116e-06
1100001113,3.320962832731311e-06
1100001114,1.5730424820503686e-06
1100001115,3.507307383188163e-06
1100001116,2.4862163172656437e-06
1100001117,3.055222578041139e-06
1100001118,3.320962832731311e-06
1100001119,3.320962832731311e-06
1100001120,3.124172053503571e-06
1100001121,2.2273450213106116e-06
1100001122,1.9790500118688215e-06
1100001123,1.7794382074498571e-06
1100001124,1.1908733767995727e-06
1100001125,1.8470452687324723e-06
1100001126,7.842542686375964e-07
1100001127,1.5730424820503686e-06
1100001128,7.842542686375964e-07
1100001129,2.2273450213106116e-06
1100001130,9.495423682892579e-07
1100001131,2.4862163172656437e-06
1100001132,2.0457894152059453e-06
1100001133,2.26212500820111e-06
1100001134,2.4862163172656437e-06
1100001135,3.320962832731311e-06
1100001136,2.26212500820111e-06
1100001137,2.2273450213106116e-06
1100001138,1.7071469073925982e-06
1100001139,5.323082859831629e-06
1100001140,1.892131081149273e-06
1100001141,2.2273450213106116e-06
1100001142,2.1955713691568235e-06
1100001143,3.64795056384537e-07
1100001144,2.4862163172656437e-06
1100001145,2.26212500820111e-06
1100001146,4.513858584687114e-07
1100001147,1.7794382074498571e-06
1100001148,2.2273450213106116e-06
1100001149,2.2273450213106116e-06
1100001150,7.842542686375964e-07
1100001151,2.2273450213106116e-06
1100001152,2.2273450213106116e-06
1100001153,2.26212500820111e-06
1100001154,9.135710570262745e-07
1100001155,7.842542686375964e-07
1100001156,3.320962832731311e-06
1100001157,2.2161514152685413e-06
1100001158,2.4862163172656437e-06
1100001159,3.320962832731311e-06
1100001160,7.720477128714265e-07
1100001161,2.26212500820111e-06
1100001162,2.4862163172656437e-06
1100001163,5.255566065898165e-06
1100001164,2.26212500820111e-06
1100001165,8.550761663173034e-07
1100001166,1.7090852679757518e-06
1100001167,2.2273450213106116e-06
1100001168,2.0995571503590327e-06
1100001169,3.320962832731311e-06
1100001170,8.507853408445953e-07
1100001171,2.26212500820111e-06
1100001172,3.4163576856371947e-06
1100001173,2.2273450213106116e-06
1100001174,3.320962832731311e-06
1100001175,7.842542686375964e-07
1100001176,4.513858584687114e-07
1100001177,7.842542686375964e-07
1100001178,2.2273450213106116e-06
1100001179,7.46029115816782e-07
1100001180,2.4862163172656437e-06
1100001181,2.2273450213106116e-06
1100001182,7.842542686375964e-07
1100001183,8.550761663173034e-07
1100001184,7.842542686375964e-07
1100001185,1.5424009234266123e-06
1100001186,7.842542686375964e-07
1100001187,7.842542686375964e-07
1100001188,2.26212500820111e-06
1100001189,7.842542686375964e-07
1100001190,2.26212500820111e-06
1100001191,7.842542686375964e-07
1100001192,2.4862163172656437e-06
1100001193,2.1507993608338438e-07
1100001194,2.26212500820111e-06
1100001195,9.135710570262745e-07
1100001196,1.6113569927256322e-06
1100001197,3.507307383188163e-06
1100001198,1.5655014067306183e-06
1100001199,2.2273450213106116e-06
1100001200,2.9351683679124108e-06
1100001201,1.562716420266952e-06
1100001202,2.26212500820111e-06
1100001203,7.842542686375964e-07
1100001204,1.7663940070633544e-06
1100001205,2.2273450213106116e-06
1100001206,3.710089913511183e-06
1100001207,2.26212500820111e-06
1100001208,2.4862163172656437e-06
1100001209,3.320962832731311e-06
1100001210,7.842542686375964e-07
1100001211,2.26212500820111e-06
1100001212,2.2273450213106116e-06
1100001213,3.320962832731311e-06
1100001214,2.2273450213106116e-06
1100001215,2.4862163172656437e-06
1100001216,1.1160431313328445e-05
1100001217,3.320962832731311e-06
1100001218,7.603638323416817e-07
1100001219,2.26212500820111e-06
1100001220,3.320962832731311e-06
1100001221,2.26212500820111e-06
1100001222,2.2273450213106116e-06
1100001223,3.320962832731311e-06
1100001224,3.320962832731311e-06
1100001225,7.842542686375964e-07
1100001226,2.2273450213106116e-06
1100001227,2.4862163172656437e-06
1100001228,3.320962832731311e-06
1100001229,8.550761663173034e-07
1100001230,2.2273450213106116e-06
1100001231,2.26212500820111e-06
1100001232,1.1160431313328445e-05
1100001233,1.1160431313328445e-05
1100001234,3.991459891494742e-07
1100001235,7.842542686375964e-07
1100001236,1.6894042573767365e-06
1100001237,3.320962832731311e-06
1100001238,2.4862163172656437e-06
1100001239,2.2273450213106116e-06
1100001240,4.513858584687114e-07
1100001241,7.720477128714265e-07
1100001242,1.8705045476963278e-06
1100001243,7.842542686375964e-07
1100001244,2.4862163172656437e-06
1100001245,2.2273450213106116e-06
1100001246,2.2273450213106116e-06
1100001247,2.26212500820111e-06
1100001248,2.4862163172656437e-06
1100001249,2.4862163172656437e-06
1100001250,2.568280024206615e-06
1100001251,3.320962832731311e-06
1100001252,7.842542686375964e-07
1100001253,2.312944388904725e-06
1100001254,7.842542686375964e-07
1100001255,2.2273450213106116e-06
1100001256,2.4862163172656437e-06
1100001257,7.842542686375964e-07
1100001258,2.4862163172656437e-06
1100001259,2.964518728276744e-07
1100001260,9.229322586179478e-07
1100001261,1.0222744606380729e-07
1100001262,2.4862163172656437e-06
1100001263,2.26212500820111e-06
1100001264,2.0995571503590327e-06
1100001265,8.895794962882064e-07
1100001266,2.1599248611892108e-06
1100001267,1.5730424820503686e-06
1100001268,4.513858584687114e-07
1100001269,7.842542686375964e-07
1100001270,2.2273450213106116e-06
1100001271,1.091823605747777e-06
1100001272,1.140359358942078e-06
1100001273,7.842542686375964e-07
1100001274,1.9884371340594953e-06
1100001275,4.201204433229577e-07
1100001276,2.26212500820111e-06
1100001277,2.4862163172656437e-06
1100001278,9.229322586179478e-07
1100001279,1.9649003206723137e-06
1100001280,6.929513460818271e-07
1100001281,2.377020791755058e-06
1100001282,1.091823605747777e-06
1100001283,7.842542686375964e-07
1100001284,2.4862163172656437e-06
1100001285,2.26212500820111e-06
1100001286,3.124172053503571e-06
1100001287,3.320962832731311e-06
1100001288,2.26212500820111e-06
1100001289,5.4771267059550155e-06
1100001290,3.320962832731311e-06
1100001291,7.842542686375964e-07
1100001292,7.543676616705852e-08
1100001293,2.4862163172656437e-06
1100001294,1.513680786047189e-06
1100001295,2.2273450213106116e-06
1100001296,7.842542686375964e-07
1100001297,2.26212500820111e-06
1100001298,3.507307383188163e-06
1100001299,7.842542686375964e-07
1100001300,7.842542686375964e-07
1100001301,2.4862163172656437e-06
1100001302,2.26212500820111e-06
1100001303,3.320962832731311e-06
1100001304,2.3121351659938227e-06
1100001305,2.9351683679124108e-06
1100001306,2.2273450213106116e-06
1100001307,7.842542686375964e-07
1100001308,1.8422181256028125e-06
1100001309,2.26212500820111e-06
1100001310,8.664113124723372e-07
1100001311,2.2273450213106116e-06
1100001312,7.842542686375964e-07
1100001313,7.842542686375964e-07
1100001314,7.842542686375964e-07
1100001315,7.207203225334524e-07
1100001316,1.0222744606380729e-07
1100001317,2.4862163172656437e-06
1100001318,2.2273450213106116e-06
1100001319,2.5501071831968147e-06
1100001320,2.4862163172656437e-06
1100001321,2.9351683679124108e-06
1100001322,9.163152299151989e-07
1100001323,2.4862163172656437e-06
1100001324,2.2273450213106116e-06
1100001325,2.4862163172656437e-06
1100001326,2.26212500820111e-06
1100001327,2.964518728276744e-07
1100001328,3.991459891494742e-07
1100001329,3.320962832731311e-06
1100001330,2.26212500820111e-06
1100001331,2.4862163172656437e-06
1100001332,1.871248514362378e-06
1100001333,2.2273450213106116e-06
1100001334,7.842542686375964e-07
1100001335,9.135710570262745e-07
1100001336,2.2273450213106116e-06
1100001337,2.568280024206615e-06
1100001338,2.2273450213106116e-06
1100001339,3.320962832731311e-06
1100001340,2.26212500820111e-06
1100001341,2.26212500820111e-06
1100001342,9.70328073890414e-07
1100001343,2.6207510472886497e-06
1100001344,1.8886461248257547e-06
1100001345,7.842542686375964e-07
1100001346,8.550761663173034e-07
1100001347,3.320962832731311e-06
1100001348,3.320962832731311e-06
1100001349,2.2273450213106116e-06
1100001350,2.4862163172656437e-06
1100001351,9.989150839828653e-07
